Post Date,Description,Debit,Credit,Balance,Card,Transaction Type,Purchase Type,Monthly
8/22/2022,Withdrawal POS #223486237200/POS 2402 LAKE AUSTIN INC 2402 LAKE BLVD AUSTIN TX Card 2675Merchant Category Code: 5542,50.11,,3710.03,2675,P,Gas,N
8/22/2022,Withdrawal Cash,600,,3760.14,NA,B,Withdrawal,N
8/22/2022,Withdrawal POS #223484249200/POS BURPY MARKET 6311 BURLESON ROAD TX Card 2675Merchant Category Code: 5542,43.18,,4360.14,2675,P,Groceries,N
8/22/2022,Withdrawal DEBIT CARD/TARGET 00023424 CEDAR PARK TX Date 08/21/22 24164072233091008409319 Card 4969Merchant Category Code: 5411,100.89,,10878.28,4969,P,Groceries,N
8/22/2022,Withdrawal DEBIT CARD/THRALL FOOD STORE THRALL TX Date 08/20/22 24427332233120005034829 Card 3341Merchant Category Code: 5541,38.31,,10979.17,3341,P,Food,N
8/22/2022,Withdrawal ACH WEBFILE TAX PYMT/TYPE: DD ID: 2146000311 DATA: CPA TAX PAYMENTS CO: WEBFILE TAX PYMT,6132.98,,4416.3,0001,B,Tax,Y
8/23/2022,"Withdrawal DEBIT CARD/AVR, INC. 866-5131550 TX Date 08/22/22 24794872235900010335271 Card 0718Merchant Category Code: 5045",10,,3784.97,0718,B,Recreational,N
8/23/2022,Withdrawal Bill Payment #223521109016/BP CULLIGAN/ULTRAPURE WAT 507-200-0820 Card 0718 Merchant Category Code: 4900,105.32,,4000.66,0718,P,Utilities,Y
8/23/2022,Withdrawal DEBIT CARD/AMZN Mktp US*RG5T84IG3 Amzn.com/bill WA Date 08/22/22 24692162234100654248837 Card 4969Merchant Category Code: 5942,145.1,,2814.93,4969,B,Supplies,N
8/23/2022,Withdrawal ACH DISCOVER BANK/TYPE: PREARRANGE ID: 6510020271 DATA: DC FINOUT DPLSVCPAY CO: DISCOVER BANK,656.2,,4105.98,0001,B,Credit Card,Y
8/23/2022,Withdrawal DEBIT CARD/TRAVIS CO WCID NO 10 512-2461400 TX Date 08/22/22 24794872235900012502506 Card 0718Merchant Category Code: 4900,200,,3584.97,0718,B,Utilities,N
8/23/2022,Check 2659 Tracer 827100000391425,750,,2584.97,NA,B,Labor,N
8/23/2022,Check 2657 Tracer 827100000391299,250,,3334.97,NA,B,Labor,N
8/23/2022,Withdrawal DEBIT CARD/ALAMO SPECIALTY PHARMACY 210-8686140 TX Date 08/22/22 24325452235900017237842 Card 4969Merchant Category Code: 5912,25,,3794.97,4969,P,Food,N
8/23/2022,Withdrawal POS #223583784400/POS EXPRESS FOOD MART 4 5401 MANCHACA RD AUSTIN TX Card 0718Merchant Category Code: 5542,5.39,,3819.97,0718,P,Food,N
8/23/2022,Withdrawal POS #223584769300/POS EXPRESS FOOD MART 4 5401 MANCHACA RD AUSTIN TX Card 0718Merchant Category Code: 5542,125,,3825.36,0718,P,Food,N
8/23/2022,Withdrawal POS #223500996220/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,50.3,,3950.36,0718,B,Gas,N
8/23/2022,"Deposit/Bill.com, LLC Visa Direct CA Date 08/23/22 0 2235281609 2 5734 Card 0001Merchant Category Code: 5734",,2048.88,4847.63,0001,B,Deposit,N
8/23/2022,Withdrawal DEBIT CARD/CLIP IT - BARTON CREEK HURST TX Date 08/21/22 24754792234017019221557 Card 4969Merchant Category Code: 5699,16.18,,2798.75,4969,P,Food,N
8/23/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 08/23/22 24430992235083356222787 Card 0718Merchant Category Code: 7393,45.97,,4762.18,0718,B,Software,Y
8/23/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 08/23/22 24430992235083752444290 Card 4969Merchant Category Code: 7393,39.48,,4808.15,4969,P,Software,Y
8/24/2022,Withdrawal DEBIT CARD/PHR*UrgentCareforKids 512-9969899 TX Date 08/23/22 24906412235154619454683 Card 4969Merchant Category Code: 8011,35,,2364.97,4969,P,Medical,N
8/24/2022,Withdrawal POS #223623548186/POS WALGREENS STORE 905 CRYST LEANDER TX Card 4969 Merchant Category Code: 5912,102.8,,2101.81,4969,P,Groceries,N
8/24/2022,Withdrawal POS #223600542415/POS 7-ELEVEN 6111 BEE CAVE RD US AUSTIN Card 3341 Merchant Category Code: 5541,11.36,,2353.61,3341,P,Food,N
8/24/2022,Withdrawal DEBIT CARD/TX REAL ESTATE COMM EGOV.COM TX Date 08/23/22 24733092236091691003632 Card 4969Merchant Category Code: 9399,185,,2399.97,4969,P,Recreational,N
8/24/2022,Withdrawal DEBIT CARD/SQ *SANA VIDA WELLNESS CE gosq.com TX Date 08/24/22 24692162236100047852392 Card 4969Merchant Category Code: 8011,149,,2204.61,4969,P,Medical,N
8/24/2022,Withdrawal POS #223700395549/POS ACADEMY SPORTS #123 CEDAR PARK TX Card 4969 Merchant Category Code: 5941,138.48,,1963.33,4969,P,Recreational,N
8/25/2022,Withdrawal DEBIT CARD/JIFFY LUBE 3036 AUSTIN TX Date 08/24/22 24231682236837000703675 Card 0718Merchant Category Code: 7538,127.03,,1836.3,0718,B,Auto Maintenance,N
8/25/2022,Withdrawal POS #223700222942/POS 7-ELEVEN 1870 S BAGDAD RD US LEANDER TX Card 4969Merchant Category Code: 5541,31.43,,1626.38,4969,B,Gas,N
8/25/2022,Withdrawal POS #223794667900/POS FUEL MAXX # 17 52450 HWY 290 TX Card 3341Merchant Category Code: 5541,4.52,,1657.81,3341,B,Gas,N
8/25/2022,Withdrawal DEBIT CARD/SHELL OIL 57546015504 CEDAR PARK TX Date 08/24/22 24316052237548548620569 Card 3341Merchant Category Code: 5541,14.6,,1662.33,3341,B,Gas,N
8/25/2022,Withdrawal POS #223787564600/POS 7-ELEVEN 34251 9200 BURNET ROAD TX Card 2675Merchant Category Code: 5542,52.72,,1676.93,2675,B,Gas,N
8/25/2022,Withdrawal POS #223783567700/POS 7-ELEVEN 34251 9200 BURNET ROAD TX Card 2675Merchant Category Code: 5542,3.41,,1729.65,2675,P,Food,N
8/25/2022,Withdrawal POS #223700166011/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 4969Merchant Category Code: 5542,39.85,,1733.06,4969,B,Gas,N
8/25/2022,Withdrawal POS #223700177097/POS 7-ELEVEN 1870 S BAGDAD RD US LEANDER TX Card 4969Merchant Category Code: 5541,2.26,,1772.91,4969,P,Food,N
8/25/2022,Withdrawal DEBIT CARD/VIVINT INC/US 800-216-5232 UT Date 08/25/22 24430992237083319069349 Card 4969Merchant Category Code: 7393,61.13,,1775.17,4969,P,Software,Y
8/26/2022,Recurring Withdrawal Bill Payment - #223811423143/BP APPLE COM BILL CUPERTINO CA Card 4969 Merchant Category Code: 4899,5.4,,1565.08,4969,B,Software,N
8/26/2022,Recurring Withdrawal Bill Payment - #223814258226/BP APPLE COM BILL CUPERTINO CA Card 4969 Merchant Category Code: 4899,9.73,,1555.35,4969,B,Software,N
8/26/2022,Withdrawal DEBIT CARD/APPLE.COM/BILL 866-712-7753 CA Date 08/26/22 24692162238101264577652 Card 4969Merchant Category Code: 5735,7.1,,1570.48,4969,P,Software,N
8/26/2022,Withdrawal DEBIT CARD/TARGET 00023424 CEDAR PARK TX Date 08/26/22 24164072238091017407176 Card 4969Merchant Category Code: 5411,82.89,,1914.33,4969,P,Groceries,N
8/26/2022,Withdrawal POS #223817027682/POS SHELL SERVICE STATION AUSTIN TX Card 3341 Merchant Category Code: 5541,64.44,,1997.22,3341,B,Gas,N
8/26/2022,Deposit Bulk/Checks 588.88 Check Count 1 Deposit Number 0000134,,588.88,2061.66,NA,B,Deposit,N
8/26/2022,Withdrawal DEBIT CARD/SHELL OIL 57546541103 CEDAR PARK TX Date 08/25/22 24316052238548701577373 Card 0001Merchant Category Code: 5542,82.57,,1472.78,0001,B,Gas,N
8/26/2022,Withdrawal DEBIT CARD/LOTUS HUNAN AUSTIN TX Date 08/25/22 24801972238091155000932 Card 3341Merchant Category Code: 5814,21.72,,1577.58,3341,P,Food,N
8/26/2022,Withdrawal DEBIT CARD/WHATABURGER 795 Q26 GIDDINGS TX Date 08/25/22 24692162238101087115821 Card 3341Merchant Category Code: 5814,27.08,,1599.3,3341,P,Food,N
8/27/2022,Withdrawal POS #223916706415/POS H-E-B #451 AUSTIN TX Card 3341 Merchant Category Code: 5411,101.47,,1249.66,3341,P,Groceries,N
8/27/2022,Withdrawal at ATM #223919528950/ATM M179968 2009 CAPITAL OF TEXAS H TX Card 3341Merchant Category Code: 6011,500,,1351.13,3341,B,Withdrawal,N
8/27/2022,Withdrawal POS #223916763494/POS WALGREENS STORE 905 CRYST LEANDER TX Card 4969 Merchant Category Code: 5912,25.42,,1851.13,4969,P,Groceries,N
8/27/2022,Withdrawal POS #223910368465/POS MURPHY EXPRESS 8614 CEDAR PARK TX Card 3341 Merchant Category Code: 5542,37.78,,1876.55,3341,P,Gas,N
8/28/2022,Withdrawal DEBIT CARD/CARENOW-CEDAR PARK CEDAR PARK TX Date 08/27/22 24761972239286652900033 Card 4969Merchant Category Code: 8011,100,,1082.95,4969,P,Medical,N
8/28/2022,Withdrawal Bill Payment #224021026706/BP FORTIVA 855-802-5572 GA Card 4969 Merchant Category Code: 6051,43.85,,1039.1,4969,B,Loan,Y
8/28/2022,Withdrawal POS #224017830629/POS RANDALLS #3145 LEANDER TX Card 4969 Merchant Category Code: 5411,171.55,,720.5,4969,P,Groceries,N
8/28/2022,Withdrawal DEBIT CARD/APPLE.COM/BILL 866-712-7753 CA Date 08/28/22 24692162240103030254448 Card 4969Merchant Category Code: 5735,21.64,,892.05,4969,P,Entertainment ,N
8/28/2022,Withdrawal DEBIT CARD/CHEVRON 0309325 AUSTIN TX Date 08/28/22 24692162240102957395796 Card 3341Merchant Category Code: 5542,21.64,,913.69,3341,B,Gas,N
8/28/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 08/27/22 24427332239740280171659 Card 3341Merchant Category Code: 5411,103.77,,935.33,3341,P,Groceries,N
8/28/2022,Withdrawal DEBIT CARD/CHICK-FIL-A #04062 LEANDER TX Date 08/26/22 24427332239710029759304 Card 4969Merchant Category Code: 5814,32.17,,1182.95,4969,P,Food,N
8/28/2022,Withdrawal POS #223921256490/POS QT 4150 INSIDE AUSTIN TX Card 4969 Merchant Category Code: 5541,34.54,,1215.12,4969,B,Gas,N
8/29/2022,Withdrawal ACH ALLY/TYPE: ALLY PAYMT ID: 9833122002 CO: ALLY,509.98,,182.27,0001,B,Loan,Y
8/29/2022,Recurring Withdrawal DEBIT CARD/APPLE.COM/BILL 866-712-7753 CA Date 08/29/22 24692162241103443512134 Card 0718Merchant Category Code: 5818,13.87,,168.4,0718,B,Software,Y
8/29/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 08/26/22 24251382240030114052025 Card 3341Merchant Category Code: 2842,28.25,,692.25,3341,B,Supplies,N
8/29/2022,Withdrawal POS #224118621434/POS RANDALLS #3145 LEANDER TX Card 4969 Merchant Category Code: 5411,51.11,,16529.76,4969,P,Groceries,N
8/29/2022,Withdrawal POS #224100965773/POS 7-ELEVEN 6111 BEE CAVE RD US AUSTIN Card 3341 Merchant Category Code: 5541,11.36,,16580.87,3341,P,Gas,N
8/29/2022,Withdrawal POS #224101107400/POS SHELL SERVICE STATION SAN MARCOS TX Card 2675 Merchant Category Code: 5542,58.07,,16617.83,2675,B,Gas,N
8/29/2022,"Deposit Bulk/Checks 16,512.67 Check Count 3 Deposit Number 0000038",,16512.67,16675.9,NA,B,Deposit,N
8/29/2022,Withdrawal POS #224100174052/POS TARGET T-2429 135 Creekside Way New Braunfels TX Card 3341Merchant Category Code: 5411,5.17,,163.23,3341,P,Groceries,N
8/29/2022,Withdrawal POS #224120905604/POS OFFICE DEPOT 00 701 S CAP AUSTIN TX Card 2675 Merchant Category Code: 5943,25.6,,16592.23,2675,B,Supplies,N
8/30/2022,Withdrawal ACH HEALTH CARE SERV/TYPE: OBPPAYMT ID: 3000027465 CO: HEALTH CARE SERV,3563.84,,10991.16,0001,B,Health Insurance,Y
8/30/2022,Withdrawal ACH GUSTO/TYPE: TAX 030616 ID: 9138864001 DATA: 3qhk CO: GUSTO,1893.21,,14555,0001,B,Tax,Y
8/30/2022,Withdrawal POS #189VVD4IU7NC/POS AMAZON.COM*XB7497343 SEATTLE WA Card 0001 Merchant Category Code: 4816,39.12,,10841.03,0001,B,Supplies,N
8/30/2022,Withdrawal DEBIT CARD/CHEVRON 0155648 AUSTIN TX Date 08/30/22 24692162242104344134910 Card 2675Merchant Category Code: 5542,150.14,,10509.09,2675,B,Gas,N
8/30/2022,Withdrawal DEBIT CARD/MCDONALD'S F11177 BASTROP TX Date 08/29/22 24427332241720212176212 Card 3341Merchant Category Code: 5814,6.15,,16523.61,3341,P,Food,N
8/30/2022,Withdrawal POS #224220059901/POS NST THE HOME DEPOT 001471 1200 HOME DEPOT BLVD SUNSET VALLEY TX Card 2675Merchant Category Code: 5200,75.4,,16448.21,2675,B,Supplies,N
8/30/2022,Withdrawal POS #2DWD2P90E6BX/POS AMAZON.COM*1V11P9XF1 SEATTLE WA Card 0001 Merchant Category Code: 4816,111.01,,10880.15,0001,B,Supplies,N
8/30/2022,Withdrawal POS #ZOPUQFT2K540/POS AMAZON.COM*OJ6WV1FJ3 SEATTLE WA Card 4969 Merchant Category Code: 4816,181.8,,10659.23,4969,B,Supplies,N
8/31/2022,"Withdrawal ACH MDVIP, INC/TYPE: 8778861411 ID: 0009122507 DATA: 2722924932145 CO: MDVIP, INC NAME: Martha Hernandez",450,,9981.62,0001,P,Medical,Y
8/31/2022,Withdrawal DEBIT CARD/AMZN Mktp US*Y61OT9AQ3 Amzn.com/bill WA Date 08/30/22 24692162242104585356677 Card 0001Merchant Category Code: 5942,7.57,,10501.52,0001,B,Supplies,N
8/31/2022,Withdrawal POS #000000EDDN7M/POS AMAZON.COM*8N8I86EA3 SEATTLE WA Card 4969 Merchant Category Code: 4816,91.4,,29862.95,4969,B,Supplies,N
8/31/2022,Withdrawal POS #000000EDDO7C/POS AMAZON.COM*8B5VE70P3 SEATTLE WA Card 4969 Merchant Category Code: 4816,30.82,,10457.44,4969,B,Supplies,N
8/31/2022,Withdrawal TRANSACTION FEES,49.5,,28116.82,NA,B,Fee,N
8/31/2022,Withdrawal LOW BALANCE FEE,6,,28166.32,NA,B,Fee,N
8/31/2022,Withdrawal POS #224323660869/POS WALGREENS STORE 905 CRYST LEANDER TX Card 4969 Merchant Category Code: 5912,52.22,,28172.32,4969,P,Groceries,N
8/31/2022,Withdrawal POS #224323545761/POS WALGREENS STORE 905 CRYST LEANDER TX Card 4969 Merchant Category Code: 5912,54.41,,28224.54,4969,P,Groceries,N
8/31/2022,Check 2677 Tracer 827900000549176,1584,,28278.95,NA,B,Deposit,N
8/31/2022,Check 2680 Tracer 827900000358010,671.59,,29954.35,NA,B,Deposit,N
8/31/2022,"Deposit Bulk/Checks 20,726.62 Check Count 1 Deposit Number 0000019",,20726.62,30649.71,NA,B,Deposit,N
8/31/2022,Withdrawal POS #224300226604/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 4969Merchant Category Code: 5542,58.53,,9923.09,4969,B,Gas,N
8/31/2022,Withdrawal DEBIT CARD/WINGSTOP - 411 - MCOMM 512-996-9464 TX Date 08/30/22 24269792243000947023391 Card 4969Merchant Category Code: 5814,25.82,,10431.62,4969,P,Food,N
8/31/2022,Withdrawal DEBIT CARD/CHEVRON 0309325 AUSTIN TX Date 08/30/22 24692162242104611246959 Card 3341Merchant Category Code: 5541,13.26,,10488.26,3341,B,Gas,N
8/31/2022,Withdrawal POS #224313500154/POS LOWE'S #689 AUSTIN TX Card 2675 Merchant Category Code: 5200,23.77,,30625.94,2675,P,Supplies,N
9/1/2022,Withdrawal Bill Payment #224423162447/BP TDS LANDFILL 800-3758375 TX Card 2675 Merchant Category Code: 4900,90,,26945.36,2675,B,Professional Services,N
9/1/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,464.65,,27560.19,0001,P,Credit Card,Y
9/1/2022,Withdrawal Bill Payment #224428162447/BP TDS LANDFILL 800-3758375 TX Card 2675 Merchant Category Code: 4900,90,,26855.36,2675,B,Professional Services,N
9/1/2022,Withdrawal ACH Financial Pacifi/TYPE: LEASE PYMT ID: 9118771358 CO: Financial Pacifi,524.83,,27035.36,0001,B,Rent,Y
9/1/2022,Withdrawal DEBIT CARD/INNOVATIVE URGENT CARE AN 210-4556253 TX Date 08/31/22 24755422243272438271533 Card 4969Merchant Category Code: 8011,15,,28053.71,4969,P,Medical,N
9/1/2022,Check 2692 Tracer 828000000515681,1000,,14671.45,NA,B,Labor,N
9/1/2022,Withdrawal Cash,500,,15671.45,NA,B,withdrawal,N
9/1/2022,Check 2685 Tracer 828000000389001,2520,,16171.45,NA,B,Labor,N
9/1/2022,Withdrawal DEBIT CARD/SHELL OIL 57543321004 AUSTIN TX Date 08/31/22 24316052244548009354725 Card 2675Merchant Category Code: 5542,57.01,,18691.45,2675,B,Gas,N
9/1/2022,Withdrawal POS #224414676945/POS RANDALLS #1896 CEDAR PARK TX Card 3341 Merchant Category Code: 5411,27.57,,18748.46,3341,P,Groceries,N
9/1/2022,Check 2681 Tracer 828000000327001,2411.83,,18776.03,NA,B,Labor,N
9/1/2022,Check 2693 Tracer 828000000308001,2725,,21187.86,NA,B,Labor,N
9/1/2022,Check 2691 Tracer 828000000121001,2942.5,,23912.86,NA,B,Labor,N
9/1/2022,Withdrawal DEBIT CARD/WINGSTOP - 411 - MCOMM 512-996-9464 TX Date 08/31/22 24269792244000983865845 Card 4969Merchant Category Code: 5814,28.87,,28024.84,4969,P,Food,N
9/1/2022,Withdrawal DEBIT CARD/PP*DUTCHBROSLL CEDAR PARK TX Date 08/31/22 24492152243894922123705 Card 4969Merchant Category Code: 5814,23.4,,28068.71,4969,P,Food,N
9/1/2022,Withdrawal DEBIT CARD/CHICK-FIL-A #02322 CEDAR PARK TX Date 08/30/22 24427332243710013933604 Card 4969Merchant Category Code: 5814,24.71,,28092.11,4969,P,Food,N
9/2/2022,Recurring Withdrawal Bill Payment - #224423106084/BP HP *INSTANT INK 855-785-2777 CA Card 0001 Merchant Category Code: 5111,12.98,,15103.76,0001,B,Supplies,Y
9/2/2022,Withdrawal ACH GUSTO/TYPE: FEE 384041 ID: 2453942850 DATA: 6semjmkgjj9 CO: GUSTO,105.53,,16574.39,0001,B,Tax,Y
9/2/2022,Withdrawal ACH INTUIT 41335915/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 41335915,47.59,,16679.92,0001,B,Software,Y
9/2/2022,Check 2676 Tracer 828100000433511,5665,,7569.98,NA,B,Labor,N
9/2/2022,Check 2672 Tracer 828100000432683,1557.67,,13234.98,NA,B,Labor,N
9/2/2022,Check 2671 Tracer 828100000432725,277.05,,14792.65,NA,B,Labor,N
9/2/2022,Check 2694 Tracer 828100000316340,350,,15069.7,NA,B,Labor,N
9/2/2022,Withdrawal POS #224500074052/POS TARGET T-2409 10107 Research Blvd Austin TX Card 4969Merchant Category Code: 5411,124.13,,15419.7,4969,P,Groceries,N
9/2/2022,Check 2684 Tracer 828100000279340,1200,,15543.83,NA,B,Labor,N
9/2/2022,Withdrawal DEBIT CARD/TEXAS HONE* TEXAS HONE rob@texashone TX Date 09/02/22 24492162245000030529687 Card 0718Merchant Category Code: 5812,36.4,,16743.83,0718,P,Food,N
9/2/2022,"Withdrawal by Check/Check 05 505619 Disbursed 1,782.53",1785.53,,16780.23,NA,B,Labor,N
9/2/2022,"Deposit Bulk/Checks 2,168.25 Check Count 3 Deposit Number 0000086",,2168.25,18565.76,NA,B,Deposit,N
9/2/2022,Withdrawal POS #224513314954/POS EL RANCHO #18 8752 RESEARCH BLVD AUSTIN TX Card 3341Merchant Category Code: 5411,17.34,,16397.51,3341,P,Food,N
9/2/2022,Withdrawal POS #224500348383/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,115.52,,16414.85,0718,B,Gas,N
9/2/2022,Withdrawal POS #224571164200/POS SUNOCO 0953706900 3936 SOUTH IH 35 MARCOS TX Card 2675Merchant Category Code: 5542,44.02,,16530.37,2675,B,Gas,N
9/2/2022,Deposit ACH INTUIT 67856725/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 67856725,,1623.75,16727.51,NA,B,Deposit,N
9/2/2022,"Deposit/Bill.com, LLC Visa Direct CA Date 09/02/22 0 2245695687 2 5734 Card 0001Merchant Category Code: 5734",,509.05,15116.74,NA,P,Deposit,N
9/2/2022,Withdrawal DEBIT CARD/LOC CITIZENS*316572522 401-2825259 CT Date 09/01/22 24638572244016037014438 Card 4969Merchant Category Code: 6012,63.76,,14607.69,4969,B,Credit Card,Y
9/2/2022,Withdrawal POS #224500110514/POS DOLLAR-GENERAL # DG 066252802 S R LEANDER TX Card 4969Merchant Category Code: 5310,26.47,,7543.51,4969,P,Recreational,N
9/3/2022,Withdrawal DEBIT CARD/GRAINGER 877-2022594 IL Date 09/02/22 24755422246152462974045 Card 3341Merchant Category Code: 5085,54.52,,7488.99,3341,B,Supplies,N
9/3/2022,Withdrawal POS #224622158833/POS WALGREENS STORE 1505 W WH CEDAR PARK TX Card 3341Merchant Category Code: 5912,105.95,,7205.21,3341,P,Groceries,N
9/3/2022,Withdrawal DEBIT CARD/TEXACO 0359729 CEDAR PARK TX Date 09/03/22 24692162246107498517877 Card 3341Merchant Category Code: 5542,53.8,,7311.16,3341,B,Gas,N
9/3/2022,Withdrawal POS #224612265251/POS LOWE'S #1727 AUSTIN TX Card 3341 Merchant Category Code: 5200,124.03,,7364.96,3341,P,Supplies,N
9/4/2022,Withdrawal DEBIT CARD/NORTHERN TOOL EQUIP AUSTIN TX Date 09/03/22 24692162247108022748136 Card 3341Merchant Category Code: 5251,79,,7126.21,3341,B,Supplies,N
9/4/2022,Withdrawal POS #224717688698/POS SHELL SERVICE STATION AUSTIN TX Card 4969 Merchant Category Code: 5542,72.32,,7053.89,4969,B,Gas,N
9/5/2022,Recurring Withdrawal Bill Payment - #224803587944/BP APPLE COM BILL CUPERTINO CA Card 0718 Merchant Category Code: 4899,2.99,,7050.9,0718,B,Software,Y
9/5/2022,Withdrawal POS #224812523644/POS LOWE'S #2774 LEANDER TX Card 4969 Merchant Category Code: 5200,104.92,,6945.98,4969,P,Supplies,N
9/5/2022,Withdrawal POS #224800991755/POS 7-ELEVEN 900 West Whiteston US Cedar Park TX Card 3341Merchant Category Code: 5542,55.94,,6746.77,3341,B,Gas,N
9/5/2022,Withdrawal POS #224800012342/POS 7-ELEVEN 900 W WHITESTONE US CEDAR PARK TX Card 3341Merchant Category Code: 5541,16.34,,6802.71,3341,P,Food,N
9/5/2022,Withdrawal DEBIT CARD/H-E-B ONLINE 855-803-0611 TX Date 09/04/22 24231682248400000002659 Card 4969Merchant Category Code: 5411,126.93,,6819.05,4969,P,Groceries,N
9/6/2022,Withdrawal ACH BKAMERICA/TYPE: IC PAYMENT ID: 1409936115 CO: BKAMERICA,877.05,,6514.8,0001,B,Credit Card,Y
9/6/2022,Withdrawal ACH CAPITAL ONE/TYPE: CRCARDPMT ID: 9541719018 CO: CAPITAL ONE,200,,7741.85,0001,B,Credit Card,Y
9/6/2022,Withdrawal ACH CRATE &amp; BARREL/TYPE: PAYMENT ID: 9130142001 CO: CRATE &amp; BARREL NAME: 5243041004094603,350,,7391.85,0001,B,Credit Card,Y
9/6/2022,Withdrawal POS #1Q9XYXWAOJ23/POS AMAZON.COM*1V9AO6VI2 SEATTLE WA Card 4969 Merchant Category Code: 4816,69.25,,6445.55,4969,B,Supplies,N
9/6/2022,Check 2696 Tracer 828500000857925,750,,2639.73,NA,B,Labor,N
9/6/2022,Check 2695 Tracer 828500000856714,496.13,,3389.73,NA,B,Labor,N
9/6/2022,Check 2690 Tracer 828500000857248,750,,3885.86,NA,B,Labor,N
9/6/2022,Check 2689 Tracer 828500000856439,1780,,4635.86,NA,B,Labor,N
9/6/2022,Check 2683 Tracer 828500000857249,1160,,6415.86,NA,B,Labor,N
9/6/2022,Withdrawal POS #224900327231/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 4969 Merchant Category Code: 5542,55.53,,7612.65,4969,B,Gas,N
9/6/2022,Withdrawal Cash,1500,,7668.18,NA,B,withdrawal,N
9/6/2022,Withdrawal DEBIT CARD/DD DOORDASH CHINACAFE 855-973-1040 CA Date 09/06/22 24492152249743751494006 Card 3341Merchant Category Code: 5812,135.33,,9168.18,3341,P,Food,N
9/6/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 09/05/22 24231682249837001146549 Card 2675Merchant Category Code: 5411,98.05,,9303.51,2675,P,Groceries,N
9/6/2022,"Deposit Bulk/Checks 2,956.01 Check Count 5 Deposit Number 0000074",,2956.01,9401.56,NA,B,Deposit,N
9/6/2022,Deposit ACH Ternion Growth P/TYPE: SIGONFILE ID: 9000830338 DATA: 805-680-2004 CO: Ternion Growth P,,597.54,7941.85,NA,B,Deposit,N
9/6/2022,Deposit ACH Ternion Growth P/TYPE: SIGONFILE ID: 9000830338 DATA: 805-680-2004 CO: Ternion Growth P,,597.54,7344.31,NA,B,Deposit,N
9/6/2022,Withdrawal POS #224946922200/POS ADVANCE AUTO PARTS 6264 1902 N BELL BLVD CEDAR PARK TX Card 2675Merchant Category Code: 5533,36.79,,7575.86,2675,B,Auto Maintenance,N
9/7/2022,Withdrawal Bill Payment #225028162506/BP TDS LANDFILL 800-3758375 TX Card 2675 Merchant Category Code: 4900,90,,1915.17,2675,B,Professional Services,N
9/7/2022,Withdrawal DEBIT CARD/APLUS OUTDOOR POWER EQUI LEANDER TX Date 09/06/22 24801972249207966600036 Card 2675Merchant Category Code: 5046,367.07,,2272.66,2675,B,Supplies,N
9/7/2022,Withdrawal ACH INTUIT 68185175/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 68185175,34.65,,3112.15,0001,B,Software,Y
9/7/2022,Withdrawal POS #000000EFQRVA/POS AMAZON.COM*1F88J7FW0 SEATTLE WA Card 4969 Merchant Category Code: 4816,30.3,,1834.48,4969,B,Supplies,N
9/7/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: INSPAYMENT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,1005.33,,2106.82,0001,B,Auto Insurance,Y
